totalRows,IncidentNumber,IncidentDate,IncidentTime,Exposures,Patients,Address,IncidentType,Complete,Reviewed,TypeOfServiceRequested,SupervisorLock,StationNumber,RunNumber,Imported,Latitude,Longitude
2094,2014-1400459,1/8/2014,11:44:35,1,0,"00523 NE ADAMS ST 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.695436,-89.583909
2094,2014-1400449,1/8/2014,10:01:57,1,0,"00600 W ALBANY ST 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.72794,-89.601632
2094,2014-1400332,1/6/2014,22:14:09,1,0,"00811 E VIRGINIA AVE 
PEORIA IL 61602","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.718419,-89.58344
2094,2014-1400293,1/6/2014,11:33:26,2,0,"02200 N INDIANA AVE 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,-1,-1
2094,2013-1315377,11/2/2013,17:07:27,1,0,"00202 NE ROCK ISLAND AVE 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.712064,-89.567164
2094,2013-1315365,11/2/2013,10:23:44,1,0,"07217 N MANNING DR 
PEORIA IL 61615","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.775925,-89.607723
2094,2013-1315245,10/30/2013,17:20:07,1,0,"01219 S WESTERN AVE 
PEORIA IL 61605",112 - Fires in structure other than in a building,TRUE,TRUE,,TRUE,,,TRUE,40.674469,-89.623175
2094,2013-1315229,10/30/2013,13:36:15,1,0,"03014 SW JEFFERSON AVE 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.672613,-89.620567
2094,2013-1315163,10/29/2013,7:55:49,1,0,"00908 S WESTERN AVE 
PEORIA IL 61605","116 - Fuel burner/boiler malfunction, fire confined",TRUE,TRUE,,TRUE,,,TRUE,40.67895,-89.623055
2094,2013-1315159,10/29/2013,4:37:39,1,0,"03300 N ATLANTIC ST 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.727561,-89.576822
2094,2013-1315059,10/26/2013,19:04:39,1,0,"02810 W GARDEN ST 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.675933,-89.637317
2094,2013-1315053,10/26/2013,17:42:17,1,0,"00911 N DURYEA PL 
PEORIA IL 61606","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.698741,-89.613286
2094,2013-1314755,10/21/2013,7:39:09,1,0,"00706 E THRUSH AVE 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.714339,-89.58601
2094,2013-1314706,10/19/2013,21:37:35,1,0,"00312 S MERRIMAN ST 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.685006,-89.605203
2094,2013-1314703,10/19/2013,20:51:49,1,0,"00107 NE ROANOKE AVE 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.702755,-89.597711
2094,2013-1314606,10/18/2013,2:35:32,1,0,"02601 W RESERVOIR BLVD 
PEORIA IL 61602","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.73265,-89.633836
2094,2013-1314566,10/17/2013,7:30:49,1,0,"01201 S GRISWOLD ST 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.675027,-89.632801
2094,2013-1314551,10/16/2013,18:38:02,1,0,"01316 S FARADAY AVE 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.673312,-89.625554
2094,2013-1314542,10/16/2013,16:10:26,1,0,"05029 N MELODY LN 
PEORIA IL 61614","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.74925,-89.616472
2094,2013-1314513,10/16/2013,0:56:41,1,0,"00301 NE JEFFERSON AVE 
PEORIA IL 61602","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.694436,-89.588027
2094,2013-1314437,10/14/2013,9:31:45,3,0,"00717 W THRUSH AVE 
PEORIA IL 61604",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.715048,-89.604323
2094,2013-1314429,10/14/2013,3:47:02,1,0,"08820 N PIONEER RD 
PEORIA IL 61615","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.794971,-89.624973
2094,2013-1314412,10/13/2013,18:15:02,1,0,"05401 N SHERWOOD AVE 
PEORIA IL 61614","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.752957,-89.610136
2094,2013-1314391,10/13/2013,9:13:27,1,0,"02511 W MALONE AVE 
PEORIA IL 61602",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.675056,-89.633409
2094,2013-1314158,10/8/2013,16:17:39,1,0,"02215 W ANN ST 
PEORIA IL 61605","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.679573,-89.628675
2094,2013-1314139,10/8/2013,6:50:33,1,0,"01505 NE GLENDALE AVE 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.707535,-89.5775
2094,2013-1313878,10/3/2013,14:26:53,1,0,"01101 E REPUBLIC ST 
PEORIA IL 61603","116 - Fuel burner/boiler malfunction, fire confined",TRUE,TRUE,,TRUE,,,TRUE,40.71347,-89.580001
2094,2013-1313845,10/2/2013,23:24:01,1,0,"00111 SW PERRY AVE 
PEORIA IL 61602",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.695643,-89.593932
2094,2013-1313786,10/1/2013,20:58:30,1,0,"00500 HAMILTON BLVD 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.694642,-89.590394
2094,2013-1313636,9/28/2013,22:43:48,1,0,"01201 W MC CLURE AVE 
PEORIA IL 61604",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.717845,-89.611424
2094,2013-1313603,9/27/2013,23:55:56,1,1,"00605 E KANSAS ST 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.711307,-89.587011
2094,2013-1313567,9/27/2013,8:07:00,1,0,"03439 W FALLEN OAK LN 
PEORIA IL 61602","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.718866,-89.646366
2094,2013-1313520,9/26/2013,5:31:58,1,0,"00202 SW WATER ST 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.688996,-89.588923
2094,2013-1313504,9/25/2013,19:21:05,1,0,"00516 FAIRHOLM AVE 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.716426,-89.562013
2094,2013-1313435,9/23/2013,23:35:01,1,0,"00616 S WESTERN AVE 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.681796,-89.623012
2094,2013-1313428,9/23/2013,19:26:47,1,0,"00245 GREEN ST 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.696021,-89.582091
2094,2013-1313365,9/22/2013,17:30:08,1,0,"02122 N NORTHCREST DR 
PEORIA IL 61604","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.713889,-89.641167
2094,2013-1313353,9/22/2013,12:04:23,1,0,"09019 N PICTURE RIDGE RD 
PEORIA IL 61615",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.796319,-89.598781
2094,2013-1313229,9/20/2013,9:31:05,1,0,"00318 S STERLING AVE 
PEORIA IL 61605","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.685036,-89.632581
2094,2013-1313197,9/19/2013,15:05:49,1,0,"03416 W OAKCREST DR 
PEORIA IL 61604","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.719266,-89.646538
2094,2013-1313101,9/17/2013,20:09:30,1,0,"01612 W LINCOLN AVE 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.681328,-89.618832
2094,2013-1313079,9/17/2013,12:44:42,1,0,"02715 N MARYLAND AVE 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.720934,-89.580873
2094,2013-1313037,9/16/2013,15:02:28,1,0,"00904 N FRINK ST 
PEORIA IL 61606","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.698113,-89.609107
2094,2013-1312956,9/14/2013,16:46:31,1,0,"00901 W ARMSTRONG AVE 
PEORIA IL 61604","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.704817,-89.607309
2094,2013-1312820,9/11/2013,22:23:43,1,0,"07150 N TERRA VISTA DR 
PEORIA IL 61614",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.775002,-89.629833
2094,2013-1312800,9/11/2013,14:27:01,1,0,"05901 N PROSPECT RD 
PEORIA IL 61614",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.758897,-89.590896
2094,2013-1312532,9/6/2013,13:03:33,1,0,"01615 N GREAT OAK RD 
PEORIA IL 61604",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.708493,-89.640592
2094,2013-1312497,9/5/2013,19:32:58,1,0,"02117 W ANN ST 
PEORIA IL 61602","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.679566,-89.627019
2094,2013-1312436,9/4/2013,19:16:20,1,0,"01905 N PROSPECT RD 
PEORIA IL 61602","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.710683,-89.57746
2094,2013-1312423,9/4/2013,15:33:40,1,0,"02801 W MALONE AVE 
PEORIA IL 61605","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.67508,-89.636839
2094,2013-1312311,9/2/2013,9:58:52,1,0,"00801 W LAKE AVE 
PEORIA IL 61614","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.739547,-89.605564
2094,2013-1312262,9/1/2013,6:54:26,1,0,"02201 N DELAWARE ST 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.71442,-89.582639
2094,2013-1312255,9/1/2013,0:59:55,1,0,"02427 W MALONE AVE 
PEORIA IL 61602",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.675047,-89.632389
2094,2013-1312028,8/27/2013,18:44:54,1,0,"03325 W WOODHILL LN 
PEORIA IL 61604","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.724401,-89.647021
2094,2013-1311982,8/26/2013,22:36:52,1,0,"00724 W BRONS AVE 
PEORIA IL 61604","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.71413,-89.604888
2094,2013-1311807,8/23/2013,18:12:03,1,0,"00500 SW ADAMS ST 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.695219,-89.584191
2094,2013-1311757,8/22/2013,16:08:11,1,0,"01717 N CALIFORNIA AVE 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.708222,-89.588873
2094,2013-1311649,8/20/2013,12:43:39,1,0,"01406 W BUTLER ST 
PEORIA IL 61602","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.684041,-89.615167
2094,2013-1311576,8/19/2013,4:19:57,1,0,"02714 W TREWYN AVE 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.664249,-89.636553
2094,2013-1311529,8/18/2013,0:10:37,1,0,"02006 S GRISWOLD ST 
PEORIA IL 61602","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.665876,-89.632893
2094,2013-1311514,8/17/2013,19:24:01,1,0,"01400 W BUTLER ST 
PEORIA IL 61602","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.68404,-89.614734
2094,2013-1311475,8/17/2013,5:00:01,1,0,"01406 NE GLENDALE AVE 
PEORIA IL 61602",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.706797,-89.578589
2094,2013-1311218,8/12/2013,4:29:18,1,0,"02725 W TREWYN AVE 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.664347,-89.636629
2094,2013-1311214,8/11/2013,23:02:55,1,0,"01823 W LINCOLN AVE 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.681358,-89.62192
2094,2013-1311170,8/10/2013,23:54:26,1,0,"03445 W FALLEN OAK LN 
PEORIA IL 61604","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.7189,-89.646384
2094,2013-1311162,8/10/2013,22:13:11,1,0,"00700 E THRUSH AVE 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.714349,-89.586603
2094,2013-1311146,8/10/2013,17:08:33,1,0,"04013 N BROOKDALE PL 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.736546,-89.591552
2094,2013-1311147,8/10/2013,16:24:26,1,0,"01536 W KETTELLE ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.684946,-89.617892
2094,2013-1311102,8/9/2013,16:04:16,1,0,"01018 N ELMWOOD AVE 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.700689,-89.614575
2094,2013-1311069,8/8/2013,23:07:45,1,0,"03011 W PROCTOR ST 
PEORIA IL 61602",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.678743,-89.640591
2094,2013-1311055,8/8/2013,17:38:29,1,0,"04010 N BRANDYWINE DR 
PEORIA IL 61614",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.737199,-89.621479
2094,2013-1311010,8/7/2013,15:02:16,1,0,"03304 NE MADISON AVE 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.718979,-89.559364
2094,2013-1310938,8/6/2013,10:04:49,1,0,"00721 S WARREN ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.680384,-89.618387
2094,2013-1310804,8/3/2013,20:01:06,1,0,"01200 W LOUCKS AVE 
PEORIA IL 61604","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.724497,-89.611523
2094,2013-1310785,8/3/2013,13:02:41,1,0,"01207 W MAIN ST 
PEORIA IL 61604","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.699795,-89.612003
2094,2013-1310779,8/3/2013,8:35:56,1,0,"01919 N NORTH ST 
PEORIA IL 61602",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.710606,-89.598752
2094,2013-1310717,8/2/2013,4:01:31,2,0,"01707 S GRISWOLD ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.669124,-89.632892
2094,2013-1310689,8/1/2013,18:03:10,1,0,"03206 N NORTH ST 
PEORIA IL 61604","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.726295,-89.598409
2094,2013-1310684,8/1/2013,16:50:40,1,0,"01540 W BUTLER ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.684045,-89.618059
2094,2013-1310577,7/30/2013,10:33:30,1,0,"01912 E PURDUE ST 
PEORIA IL 61614",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.729253,-89.564078
2094,2013-1310424,7/27/2013,12:11:37,1,0,"01603 NE MONROE ST 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.706289,-89.574352
2094,2013-1310362,7/25/2013,22:52:08,1,0,"02204 W BUTLER ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.684115,-89.62813
2094,2013-1310337,7/25/2013,16:40:35,1,0,"02413 W MALONE AVE 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.675042,-89.631642
2094,2013-1310331,7/25/2013,13:13:07,1,0,"03019 W ANN ST 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.679654,-89.641099
2094,2013-1310307,7/24/2013,21:53:48,1,0,"01505 N PEORIA AVE 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.705463,-89.591555
2094,2013-1310297,7/24/2013,17:38:18,1,0,"00601 W RB GARRETT AVE 
PEORIA IL 61602","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.693459,-89.602392
2094,2013-1310260,7/24/2013,1:39:06,1,0,"03020 W GARDEN ST 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.675972,-89.640895
2094,2013-1310258,7/23/2013,22:43:52,1,0,"02215 W WILLOW KNOLLS RD 
PEORIA IL 61615",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.776303,-89.626598
2094,2013-1310174,7/22/2013,1:50:50,1,0,"01618 N INDIANA AVE 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.707154,-89.586383
2094,2013-1310062,7/19/2013,18:01:17,1,0,"02205 N KNOXVILLE AVE 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.714872,-89.593858
2094,2013-1310060,7/19/2013,16:25:09,1,0,"00000 MUTUAL AID-COUNTY ST 
PEORIA IL 61616",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,-1,-1
2094,2013-1310048,7/19/2013,7:22:47,1,0,"01800 NE PERRY AVE 
PEORIA IL 61602",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.709118,-89.571827
2094,2013-1310006,7/18/2013,16:48:17,1,0,"02724 W RESERVOIR BLVD 
PEORIA IL 61615","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.732633,-89.635481
2094,2013-1309954,7/17/2013,17:19:29,3,0,"02612 W MALONE AVE 
PEORIA IL 61605","122 - Fire in motor home, camper, recreational vehicle",TRUE,TRUE,,TRUE,,,TRUE,-1,-1
2094,2013-1309827,7/15/2013,8:31:50,1,0,"03401 NE ADAMS ST 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.719218,-89.557874
2094,2013-1309746,7/13/2013,16:14:49,1,0,"02600 W CLARK ST 
PEORIA IL 61602","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.659477,-89.628328
2094,2013-1309734,7/13/2013,10:44:23,1,0,"01919 N INDIANA AVE 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.711144,-89.586355
2094,2013-1309680,7/12/2013,8:52:34,1,0,"03915 W WAR MEMORIAL DR 
PEORIA IL 61615","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.771255,-89.654352
2094,2013-1309477,7/8/2013,1:37:03,3,0,"02145 N MARYLAND ST 
PEORIA IL 61603","130 - Mobile property (vehicle) fire, other",TRUE,TRUE,,TRUE,,,TRUE,40.714241,-89.58132
2094,2013-1309421,7/6/2013,22:34:52,1,0,"01414 S LIVINGSTON ST 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.672898,-89.62799
2094,2013-1309417,7/6/2013,21:26:35,1,0,"01620 N BIGELOW ST 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.70769,-89.597177
2094,2013-1309408,7/6/2013,15:31:28,1,0,"00109 NE ROANOKE AVE 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.702892,-89.597712
2094,2013-1309395,7/6/2013,10:53:24,1,0,"03526 NE MONROE ST 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.721398,-89.559218
2094,2013-1309318,7/4/2013,22:43:00,1,0,"01800 N PARK RD 
PEORIA IL 61604","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.708707,-89.625416
2094,2013-1309312,7/4/2013,21:46:25,1,0,"02120 N IDAHO ST 
PEORIA IL 61604","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.713889,-89.639932
2094,2013-1309309,7/4/2013,20:59:10,1,0,"02309 W WISWALL ST 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.680479,-89.629505
2094,2013-1309302,7/4/2013,18:07:44,1,0,"01506 W CANDLETREE DR 
PEORIA IL 61614",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.781031,-89.615095
2094,2013-1309293,7/4/2013,15:49:34,2,0,"02815 W WISWALL ST 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.680854,-89.63735
2094,2013-1309251,7/3/2013,23:28:56,1,0,"00514 PHELPS ST 
PEORIA IL 61614","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.717348,-89.561556
2094,2013-1309247,7/3/2013,22:38:04,1,0,"00530 NE GLEN OAK AVE 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.702226,-89.591034
2094,2013-1309202,7/3/2013,0:40:00,1,0,"01307 SW JEFFERSON AVE 
PEORIA IL 61605","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.683491,-89.605291
2094,2013-1309156,7/2/2013,5:50:59,1,0,"00607 N HIGHTOWER ST 
PEORIA IL 61603",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.694942,-89.600782
2094,2013-1309110,7/1/2013,8:24:13,1,0,"00501 MAIN ST 
PEORIA IL 61603","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.693789,-89.591668
2094,2013-1309098,6/30/2013,21:15:33,1,0,"01720 S LIVINGSTON ST 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.668734,-89.628065
2094,2013-1309018,6/28/2013,22:40:31,1,0,"04400 W LYONS CT 
PEORIA IL 61602","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.764176,-89.661285
2094,2013-1308996,6/28/2013,15:01:03,1,1,"01836 W MOSS AVE 
PEORIA IL 61602",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.689848,-89.622778
2094,2013-1308919,6/27/2013,0:17:27,1,0,"00116 S CEDAR AVE 
PEORIA IL 61606",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.687839,-89.625015
2094,2013-1308815,6/24/2013,21:23:40,1,0,"00000 KETTELLE ST 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,-1,-1
2094,2013-1308778,6/24/2013,10:22:38,1,0,"01410 NE GLENDALE AVE 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.706921,-89.578397
2094,2013-1308765,6/24/2013,5:07:51,1,0,"02300 W MARQUETTE AVE 
PEORIA IL 61605",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.676804,-89.628935
2094,2013-1308717,6/23/2013,12:17:11,1,0,"01008 E BEHRENDS AVE 
PEORIA IL 61604",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.709322,-89.581339
2094,2013-1308693,6/23/2013,4:00:10,1,0,"03415 W OAKCREST DR 
PEORIA IL 61604",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.719224,-89.646519
2094,2013-1308628,6/21/2013,21:08:10,1,0,"01400 NE JEFFERSON AVE 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.702721,-89.574873
2094,2013-1308536,6/20/2013,12:06:13,1,0,"06919 N STALWORTH DR 
PEORIA IL 61615","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.772043,-89.67606
2094,2013-1308471,6/19/2013,9:22:18,1,0,"06901 N GALENA RD 
PEORIA IL 61602","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.770005,-89.57239
2094,2013-1308416,6/17/2013,20:44:04,1,0,"00502 S CHARLTON ST 
PEORIA IL 61605","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.682921,-89.611268
2094,2013-1308298,6/15/2013,15:09:46,1,0,"00126 E LAKE AVE 
PEORIA IL 61602","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.739355,-89.592312
2094,2013-1308205,6/13/2013,23:27:24,1,0,"02100 W LINCOLN AVE 
PEORIA IL 61602","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.681353,-89.625827
2094,2013-1308136,6/12/2013,13:59:34,1,0,"01200 N BERKELEY AVE 
PEORIA IL 61603","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.70247,-89.593173
2094,2013-1308131,6/12/2013,13:06:51,1,0,"03450 N SANDIA DR 
PEORIA IL 61615","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.729554,-89.653346
2094,2013-1308069,6/11/2013,9:07:45,1,0,"04204 N SHERIDAN RD 
PEORIA IL 61614","113 - Cooking fire, confined to container",TRUE,TRUE,,TRUE,,,TRUE,40.738688,-89.602972
2094,2013-1308013,6/10/2013,2:57:57,1,0,"01800 N PARK RD 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.708707,-89.625416
2094,2013-1307957,6/9/2013,0:32:58,1,0,"01508 W TIFFANY DR 
PEORIA IL 61615",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.773852,-89.616317
2094,2013-1307951,6/8/2013,22:26:10,1,0,"00517 PHELPS ST 
PEORIA IL 61602","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.717319,-89.561565
2094,2013-1307884,6/7/2013,13:09:40,1,0,"02006 W LINCOLN AVE 
PEORIA IL 61602",111 - Building fire,TRUE,TRUE,,TRUE,,,TRUE,40.681351,-89.625145
2094,2013-1307690,6/3/2013,20:27:29,1,0,"01704 W AIKEN AVE 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.688629,-89.619373
2094,2013-1307690,6/3/2013,20:27:29,1,0,"01704 W AIKEN AVE 
PEORIA IL 61605","118 - Trash or rubbish fire, contained",TRUE,TRUE,,TRUE,,,TRUE,40.688629,-89.619373
